Transaction_ID,Transaction_Amount,Transaction_Type,Vendor_Risk_Score,Employee_ID,Department,Transaction_Frequency,Round_Amount_Flag,Weekend_Transaction,Approval_Level,Previous_Fraud_Flag,Unusual_Time_Flag,Multiple_Approvals,Vendor_New_Flag,Audit_Risk
T00316,23812.85,Expense,0.65,E344,Sales,15,0,0,Manager,0,0,0,0,0
T00317,10517.19,Expense,0.24,E349,Finance,8,1,0,Director,0,1,0,0,0
T00318,3806.13,Transfer,0.9,E214,Admin,18,0,0,Director,0,0,1,0,0
T00319,3402.41,Expense,0.1,E140,IT,8,0,1,VP,0,0,0,1,0
T00320,5760.12,Purchase,0.66,E161,Admin,3,0,0,VP,0,0,0,1,0
T00321,15935.81,Purchase,0.79,E268,HR,22,0,1,Manager,0,1,0,0,1
T00322,25076.99,Purchase,0.35,E241,Admin,23,0,0,VP,0,0,0,1,0
T00323,21587.81,Transfer,0.95,E357,Sales,19,0,1,Director,0,1,0,1,1
T00324,6568.25,Purchase,0.85,E187,Sales,14,0,1,Manager,0,0,0,0,0
T00325,61962.07,Purchase,0.29,E147,IT,2,1,1,Manager,0,1,0,0,1
T00326,26780.35,Transfer,0.01,E111,Finance,1,0,0,Director,0,0,0,0,0
T00327,16164.61,Purchase,0.3,E310,Admin,5,1,1,Director,0,0,0,0,0
T00328,18920.61,Purchase,0.28,E343,IT,17,0,0,Director,1,0,1,0,0
T00329,10880.76,Expense,0.89,E338,Sales,1,1,0,Director,0,0,0,1,0
T00330,5693.23,Transfer,0.97,E296,Finance,21,0,1,VP,0,1,0,1,1
T00331,8800.28,Purchase,0.07,E356,Finance,16,0,0,Director,0,0,0,0,0
T00332,28363.64,Purchase,0.47,E334,HR,3,1,0,VP,0,0,1,0,0
T00333,289.96,Purchase,0.55,E286,Sales,10,1,0,Director,0,1,1,0,0
T00334,2467.61,Purchase,0.09,E300,Finance,19,0,0,Director,0,0,0,0,0
T00335,941.89,Expense,0.38,E202,HR,11,0,1,Director,0,0,0,1,0
T00336,831.63,Expense,0.32,E389,HR,23,1,0,VP,0,0,1,0,0
T00337,38684.06,Expense,0.54,E320,Sales,3,0,0,Director,0,0,0,0,0
T00338,24324.81,Expense,0.66,E286,Finance,2,0,1,VP,0,0,0,0,0
T00339,12855.69,Transfer,0.7,E198,Finance,3,1,0,Manager,0,0,1,0,0
T00340,2059.14,Purchase,0.14,E344,Admin,15,1,0,Manager,0,0,1,0,0
T00341,13530.36,Expense,0.81,E121,Finance,27,0,1,Director,0,0,0,1,0
T00342,12829.01,Purchase,0.68,E167,HR,20,0,0,Director,0,0,0,0,0
T00343,3803.89,Transfer,0.89,E164,IT,9,0,0,Director,0,0,1,0,0
T00344,11377.98,Purchase,0.45,E391,Sales,15,0,1,Director,0,0,0,0,0
T00345,10166.73,Purchase,0.89,E316,IT,28,0,1,Manager,0,1,0,1,1
T00346,19134.45,Expense,0.87,E128,Finance,2,0,1,VP,0,0,1,0,0
T00347,20162.29,Expense,0.44,E292,HR,6,1,0,Director,0,0,0,0,0
T00348,927.25,Transfer,0.38,E155,IT,5,1,0,Manager,1,0,0,0,0
T00349,9387.68,Purchase,0.93,E311,Sales,6,0,0,VP,0,0,0,0,0
T00350,19662.5,Expense,0.72,E337,Admin,5,1,0,Director,0,0,0,0,0
T00351,13988.79,Expense,0.93,E299,IT,22,0,0,Manager,0,0,0,0,0
T00352,38826.99,Expense,0.8,E277,Admin,12,1,0,Director,0,0,0,0,0
T00353,21499.5,Transfer,0.61,E252,Finance,4,0,0,Director,0,0,0,0,0
T00354,3557.06,Purchase,0.12,E143,Finance,24,0,0,Manager,0,0,0,0,0
T00355,1463.65,Expense,0.29,E267,Sales,28,0,1,Director,1,0,0,0,0
T00356,20567.88,Purchase,0.97,E386,Admin,25,0,0,Director,0,1,0,0,0
T00357,537.38,Transfer,0.32,E296,Admin,26,1,0,Manager,0,0,0,0,0
T00358,17626.95,Purchase,0.09,E173,Sales,23,0,0,Director,0,0,0,0,0
T00359,56345.11,Expense,0.71,E270,IT,14,0,0,VP,0,0,1,1,0
T00360,17135.65,Purchase,0.73,E282,Sales,14,0,0,Director,0,0,0,0,0
T00361,9826.01,Purchase,0.29,E115,Finance,11,1,0,Manager,0,0,1,0,0
T00362,20616.54,Transfer,0.3,E167,Admin,28,0,0,Director,0,0,1,1,0
T00363,12259.12,Transfer,0.47,E141,HR,1,0,1,Director,0,0,0,0,0
T00364,15776.29,Purchase,0.02,E209,HR,21,0,0,Director,1,0,1,0,0
T00365,56762.54,Purchase,0.79,E140,Finance,23,0,0,VP,0,0,0,1,0
T00366,9758.55,Purchase,0.32,E105,Admin,5,0,1,Director,0,0,0,0,0
T00367,64981.84,Transfer,0.85,E280,Admin,5,0,0,Manager,1,1,1,0,1
T00368,47151.52,Transfer,0.8,E372,Sales,12,1,0,Manager,0,0,0,0,0
T00369,4357.93,Purchase,0.66,E284,IT,5,0,0,Manager,0,0,0,0,0
T00370,1437.68,Transfer,0.32,E243,Sales,21,0,0,Manager,0,1,0,1,0
T00371,2124.51,Expense,0.52,E199,HR,13,1,0,Director,0,0,1,1,0
T00372,367.8,Transfer,0.44,E189,Admin,11,1,0,VP,0,0,0,0,0
T00373,1984.1,Transfer,0.34,E345,IT,21,0,0,Manager,0,0,0,0,0
T00374,22977.5,Transfer,0.85,E338,Sales,1,1,0,Director,0,0,0,0,0
T00375,1476.99,Expense,0.48,E311,IT,12,1,0,VP,0,0,1,0,0
T00376,7683.14,Expense,0.83,E180,HR,6,0,1,VP,0,0,1,0,0
T00377,37270.52,Expense,0.11,E214,IT,27,0,0,Manager,0,0,1,0,0
T00378,470.94,Purchase,0.14,E375,Admin,11,0,0,Director,1,0,1,0,0
T00379,33690.61,Purchase,0.98,E179,IT,12,1,1,Director,1,0,0,1,1
T00380,6621.67,Expense,0.59,E155,IT,29,0,0,Director,0,0,0,0,0
T00381,2515.0,Purchase,0.51,E278,Sales,6,0,0,Director,0,1,1,0,0
T00382,23863.11,Purchase,0.52,E148,IT,24,0,0,Manager,0,0,1,1,0
T00383,19827.98,Purchase,0.22,E359,IT,5,0,1,VP,0,0,0,0,0
T00384,41988.32,Expense,0.72,E373,HR,18,0,0,VP,0,0,0,0,0
T00385,26565.87,Transfer,0.08,E391,IT,16,1,0,Manager,1,0,0,0,0
T00386,32539.92,Expense,0.57,E390,Sales,13,0,0,VP,0,0,0,0,0
T00387,6626.68,Expense,0.57,E129,Sales,7,1,0,VP,0,0,1,0,0
T00388,3906.67,Purchase,0.91,E351,Admin,14,1,0,Manager,0,0,1,0,0
T00389,27775.13,Purchase,0.53,E162,HR,1,0,1,Manager,0,1,1,0,0
T00390,32884.18,Transfer,0.14,E181,Finance,21,1,0,VP,0,0,1,0,0
T00391,93140.1,Transfer,0.57,E268,Admin,28,0,0,Manager,0,0,1,0,0
T00392,10641.59,Transfer,0.09,E257,IT,21,1,0,Director,0,0,0,1,0
T00393,9304.88,Transfer,0.2,E155,HR,12,1,0,Director,0,0,0,0,0
T00394,29959.09,Expense,0.03,E241,Admin,3,1,1,VP,0,0,0,0,0
T00395,8334.67,Transfer,0.51,E248,Sales,18,0,0,Manager,0,0,1,0,0
T00396,53402.76,Expense,0.08,E325,HR,11,1,0,Director,0,0,0,1,0
T00397,39096.78,Purchase,0.47,E124,HR,20,0,0,Manager,0,0,0,0,0
T00398,11207.11,Transfer,0.93,E277,IT,7,0,0,VP,1,0,0,1,0
T00399,27795.69,Purchase,0.72,E194,HR,10,1,0,VP,0,0,0,0,0
T00400,28092.66,Purchase,0.08,E152,HR,19,1,0,Manager,1,1,1,1,1
T00401,2176.75,Expense,0.22,E169,Finance,13,0,1,Manager,0,0,0,0,0
T00402,46568.91,Transfer,0.67,E275,IT,14,0,0,Manager,0,0,0,1,0
T00403,14074.15,Expense,0.89,E231,HR,15,0,0,Director,0,0,1,1,0
T00404,35026.65,Purchase,0.03,E312,HR,6,0,0,VP,1,0,1,1,0
T00405,7714.71,Transfer,0.81,E310,Finance,7,1,0,VP,0,0,0,1,0
T00406,45175.81,Purchase,0.56,E163,Finance,13,0,1,Director,0,0,1,0,0
T00407,9859.77,Purchase,0.55,E134,Sales,16,0,1,Director,0,0,1,1,0
T00408,217.94,Transfer,0.96,E111,IT,15,0,1,Director,0,0,0,0,0
T00409,47158.15,Transfer,0.75,E347,Finance,18,0,1,VP,0,0,0,0,0
T00410,1914.51,Transfer,0.85,E211,HR,3,0,0,Manager,0,1,1,0,0
T00411,7693.07,Expense,0.35,E190,Finance,16,0,0,Manager,0,0,1,0,0
T00412,59939.45,Expense,0.55,E393,Admin,25,0,0,VP,0,0,0,0,0
T00413,60158.99,Purchase,0.62,E128,Sales,1,0,1,VP,0,0,1,0,0
T00414,17039.95,Transfer,0.32,E111,Sales,24,0,1,Manager,0,0,1,0,0
T00415,19984.6,Purchase,0.57,E246,IT,1,0,0,Director,0,0,0,0,0
T00416,11900.29,Purchase,0.24,E236,Sales,19,0,0,Director,0,1,1,0,0
T00417,6940.46,Purchase,0.14,E256,IT,6,1,1,VP,1,0,1,0,1
T00418,7969.73,Purchase,0.37,E358,Admin,11,0,0,VP,0,0,0,0,0
T00419,22326.47,Purchase,0.74,E186,HR,24,0,1,VP,0,0,0,0,0
T00420,27916.76,Transfer,0.92,E257,Admin,7,0,0,VP,0,0,1,0,0
T00421,31363.91,Expense,0.46,E285,IT,3,0,0,Manager,0,0,0,0,0
T00422,31176.62,Transfer,0.64,E328,IT,28,0,0,Manager,0,0,0,0,0
T00423,1912.74,Transfer,0.1,E103,IT,6,1,0,VP,0,0,0,1,0
T00424,13640.99,Transfer,0.9,E156,HR,1,0,0,Manager,1,0,0,0,0
T00425,1185.63,Expense,0.57,E127,IT,8,1,0,Director,0,0,0,0,0
T00426,15949.23,Expense,0.78,E115,Admin,25,1,0,Director,0,0,0,1,0
T00427,11651.11,Expense,0.79,E112,HR,25,0,0,VP,0,0,1,0,0
T00428,43732.37,Transfer,0.26,E299,Admin,14,1,0,Director,0,0,1,0,0
T00429,8643.83,Expense,0.53,E283,HR,4,0,0,VP,0,0,1,1,0
T00430,2490.12,Purchase,0.96,E380,IT,4,0,0,Manager,0,0,0,0,0
T00431,3086.15,Expense,0.09,E257,HR,23,0,0,VP,0,1,1,1,0
T00432,28668.61,Transfer,0.68,E358,Finance,23,1,0,Director,0,1,0,0,0
T00433,19258.11,Transfer,0.96,E256,Admin,16,0,0,VP,0,0,1,0,0
T00434,2132.17,Purchase,0.3,E193,Finance,11,0,0,Manager,0,0,0,1,0
T00435,1757.11,Expense,0.86,E366,Finance,22,0,0,Manager,0,0,0,0,0
T00436,24144.17,Expense,0.93,E120,IT,7,0,0,VP,0,0,0,0,0
T00437,1510.92,Purchase,0.75,E226,IT,1,0,0,Director,1,0,1,0,0
T00438,34503.72,Transfer,0.23,E211,Finance,9,0,0,VP,1,0,1,0,0
T00439,24500.0,Transfer,0.33,E333,HR,29,0,0,VP,0,0,0,1,0
T00440,1696.98,Expense,0.04,E133,IT,6,0,0,Director,0,0,0,0,0
T00441,1773.08,Expense,0.83,E179,Admin,24,1,0,VP,0,0,1,0,0
T00442,86309.17,Expense,0.85,E182,Finance,13,1,0,Manager,0,0,0,0,1
T00443,9376.75,Expense,0.63,E128,Admin,21,0,0,Manager,0,0,0,0,0
T00444,9261.11,Expense,0.35,E230,Admin,12,1,1,Director,0,0,0,0,0
T00445,33511.51,Transfer,0.08,E110,Admin,23,0,0,Manager,0,0,0,1,0
T00446,58843.29,Transfer,0.75,E161,Finance,19,0,0,Manager,0,0,0,0,0
T00447,85375.48,Transfer,0.73,E132,Sales,26,0,0,Director,0,0,1,1,0
T00448,27997.98,Transfer,0.91,E235,IT,17,1,0,VP,0,0,0,1,0
T00449,9440.42,Purchase,0.73,E187,Admin,23,0,0,VP,0,0,0,0,0
T00450,1743.88,Transfer,0.83,E116,Finance,21,0,0,Director,0,1,0,0,0
T00451,30024.85,Purchase,0.75,E190,Sales,1,1,0,Director,0,0,1,0,0
T00452,16347.21,Transfer,0.63,E398,Finance,9,1,1,VP,0,0,0,0,0
T00453,11040.66,Expense,0.43,E352,IT,25,0,0,Manager,0,0,0,0,0
T00454,47364.75,Expense,0.9,E172,Finance,22,1,0,VP,0,0,0,0,0
T00455,2357.6,Expense,0.65,E305,HR,27,0,0,Manager,1,1,0,0,0
T00456,13570.1,Purchase,0.4,E360,HR,25,0,1,Manager,0,0,1,0,0
T00457,228.37,Transfer,0.08,E277,Admin,23,0,0,Director,0,0,1,0,0
T00458,12647.09,Transfer,0.29,E319,Finance,8,0,0,Manager,0,1,1,0,0
T00459,1159.01,Purchase,0.54,E272,Finance,27,0,0,Director,0,0,0,1,0
T00460,2529.82,Purchase,0.28,E264,Admin,2,0,0,Manager,1,0,0,1,0
T00461,2500.52,Purchase,0.22,E319,Admin,18,0,0,VP,0,0,0,0,0
T00462,20951.37,Purchase,0.53,E391,Sales,4,0,1,Manager,0,1,0,0,0
T00463,27411.95,Purchase,0.17,E260,Finance,1,0,1,VP,0,0,1,0,0
T00464,17511.08,Expense,0.8,E347,IT,24,0,0,Director,0,1,0,0,0
T00465,65494.4,Transfer,0.48,E170,IT,21,1,1,Director,0,0,0,0,1
T00466,9395.93,Purchase,0.57,E191,IT,12,0,1,Manager,0,1,0,0,0
T00467,6729.38,Expense,0.15,E344,Admin,16,1,1,VP,0,0,1,0,0
T00468,40590.05,Purchase,0.32,E123,Admin,23,0,0,Manager,0,0,0,0,0
T00469,5061.64,Expense,0.41,E144,Admin,28,0,0,Director,0,0,0,0,0
T00470,66057.4,Purchase,0.81,E288,IT,18,0,0,VP,0,0,1,1,0
T00471,244.58,Transfer,0.77,E385,Sales,5,1,0,Director,0,0,1,0,0
T00472,70050.54,Purchase,0.22,E182,HR,16,0,0,Director,0,1,1,0,0
T00473,882.38,Purchase,0.62,E321,Finance,9,1,0,Manager,0,1,1,0,0
T00474,44354.42,Transfer,0.24,E318,HR,9,0,0,Manager,0,0,0,0,0
T00475,15002.87,Transfer,0.99,E317,Finance,2,1,0,Manager,0,1,0,0,1
T00476,99136.57,Purchase,0.95,E289,Admin,14,1,0,Manager,0,0,1,0,1
T00477,1533.23,Transfer,0.56,E166,IT,11,1,0,Director,0,0,1,0,0
T00478,16142.19,Transfer,0.7,E130,HR,2,0,1,Director,0,0,0,0,0
T00479,69671.5,Expense,0.8,E349,Admin,16,0,0,VP,0,0,1,0,0
T00480,14808.88,Transfer,0.72,E153,Finance,21,0,0,Manager,0,1,1,0,0
T00481,19852.57,Transfer,0.7,E109,HR,19,0,0,VP,0,0,1,0,0
T00482,23798.02,Purchase,0.96,E265,HR,13,0,0,Manager,0,0,1,0,0
T00483,12122.56,Purchase,0.6,E384,HR,17,0,0,VP,0,0,0,0,0
T00484,19753.48,Expense,0.64,E252,HR,27,1,0,VP,0,0,0,0,0
T00485,17556.52,Purchase,0.85,E131,HR,29,0,0,Manager,0,0,1,0,0
T00486,46284.66,Transfer,0.67,E116,Admin,1,0,0,Manager,0,0,1,0,0
T00487,930.23,Transfer,0.73,E245,Finance,21,0,0,Director,0,0,0,0,0
T00488,6596.85,Transfer,0.23,E174,Finance,19,1,0,Director,0,0,0,1,0
T00489,60079.92,Purchase,0.37,E223,Sales,16,0,1,Manager,0,0,0,0,0
T00490,44193.52,Transfer,0.15,E151,IT,25,1,0,Manager,0,0,0,0,0
T00491,12163.51,Transfer,0.51,E289,HR,13,1,1,Manager,0,0,1,0,0
T00492,19358.66,Expense,0.46,E240,Finance,28,0,0,Manager,0,0,0,0,0
T00493,6497.47,Expense,1.0,E187,IT,19,0,0,VP,0,0,1,0,0
T00494,4168.08,Expense,0.61,E183,IT,3,0,1,VP,0,0,0,1,0
T00495,12461.17,Purchase,0.79,E342,Admin,3,1,0,VP,0,0,0,1,0
T00496,8719.07,Transfer,0.33,E205,HR,1,0,0,VP,0,0,1,1,0
T00497,17524.87,Transfer,0.83,E191,Sales,3,0,0,Director,0,0,0,0,0
T00498,1618.45,Transfer,0.62,E120,IT,16,0,0,Manager,0,0,0,0,0
T00499,73299.2,Expense,0.7,E105,Admin,21,0,0,VP,0,0,0,0,0
T00500,85677.31,Transfer,0.29,E320,HR,8,0,0,VP,0,0,0,1,0
T00501,23957.28,Transfer,0.55,E186,Finance,23,0,0,Manager,0,0,0,0,0
T00502,15361.57,Transfer,0.63,E279,Sales,16,0,0,VP,0,0,0,0,0
T00503,7407.59,Transfer,0.59,E345,HR,28,0,1,VP,0,0,0,0,0
T00504,33618.14,Transfer,0.92,E273,Admin,13,1,0,Director,0,0,1,0,0
T00505,23086.59,Purchase,0.9,E212,Admin,13,0,0,VP,0,0,0,0,0
T00506,3549.47,Transfer,0.97,E170,Admin,11,1,0,Manager,0,0,1,0,0
T00507,48366.02,Purchase,0.67,E257,Admin,4,0,0,VP,0,0,1,0,0
T00508,34579.89,Transfer,0.97,E398,Admin,4,0,0,Director,0,0,0,0,0
T00509,59834.77,Purchase,0.83,E336,Sales,15,0,0,Director,0,0,0,0,0
T00510,25872.08,Transfer,0.27,E286,IT,28,1,0,Manager,0,0,0,0,0
T00511,19008.08,Transfer,0.43,E342,IT,4,0,0,Director,0,0,0,0,0
T00512,10834.05,Transfer,0.24,E265,Finance,8,1,0,VP,0,0,0,0,0
T00513,53980.37,Transfer,0.0,E133,IT,24,1,0,Manager,0,0,1,0,0
T00514,40207.85,Expense,0.19,E354,Admin,2,0,1,VP,0,0,1,0,0
T00515,925.46,Transfer,0.0,E319,IT,15,0,0,Manager,0,0,1,0,0
T00516,534.42,Purchase,0.72,E131,IT,23,0,0,Director,0,0,0,0,0
T00517,9446.96,Expense,0.43,E356,Admin,28,1,0,Director,0,0,1,0,0
T00518,33272.95,Expense,0.31,E332,Sales,27,0,0,VP,0,0,0,1,0
T00519,87285.51,Transfer,0.76,E314,Admin,14,0,0,Director,0,0,1,0,0
T00520,3260.19,Purchase,0.83,E341,IT,28,1,0,VP,0,0,0,0,0
T00521,18034.48,Purchase,0.98,E344,IT,21,0,0,Director,0,0,1,1,0
T00522,9589.47,Expense,0.64,E119,Finance,2,0,0,Director,0,0,1,0,0
T00523,70074.17,Purchase,0.46,E309,Admin,29,0,0,VP,0,0,0,0,0
T00524,36918.26,Transfer,0.31,E309,Finance,3,1,0,Director,0,0,0,0,0
T00525,36443.8,Transfer,0.22,E171,Finance,11,0,0,Manager,0,1,0,0,0
T00526,12648.31,Transfer,0.21,E261,HR,7,0,0,Director,0,0,1,0,0
T00527,10716.7,Transfer,0.41,E277,Finance,16,0,1,Manager,0,0,1,0,0
T00528,6387.78,Transfer,0.99,E110,IT,22,1,0,Manager,0,0,0,0,0
T00529,1160.54,Expense,0.0,E398,IT,22,0,0,Manager,0,0,0,1,0
T00530,40008.52,Transfer,0.2,E365,HR,28,0,0,Manager,0,0,0,0,0
T00531,33522.35,Transfer,0.19,E107,HR,7,1,0,Manager,0,0,0,0,0
T00532,163448.91,Expense,0.72,E374,Admin,22,0,0,Director,1,0,0,0,1
T00533,113897.47,Expense,0.35,E292,HR,11,1,0,Director,0,0,0,1,0
T00534,16213.03,Expense,0.46,E358,Sales,2,0,0,VP,0,0,1,1,0
T00535,29305.66,Purchase,0.15,E152,IT,8,0,0,VP,0,0,0,0,0
T00536,57923.43,Purchase,0.4,E399,IT,7,0,0,VP,0,0,0,1,0
T00537,37895.44,Transfer,0.1,E195,HR,6,1,0,VP,0,0,0,1,0
T00538,5683.05,Transfer,0.53,E191,HR,16,0,0,Manager,1,0,1,1,0
T00539,11976.54,Transfer,0.1,E243,IT,21,0,1,Director,0,0,1,1,0
T00540,2765.93,Purchase,0.79,E117,HR,11,1,0,Manager,0,0,1,1,0
T00541,61604.48,Transfer,0.57,E225,Admin,22,1,0,VP,0,0,1,0,0
T00542,18636.95,Transfer,0.72,E253,HR,3,0,0,Manager,0,0,0,1,0
T00543,5192.07,Purchase,0.42,E105,HR,18,0,0,VP,0,0,0,0,0
T00544,22276.59,Expense,0.38,E187,Admin,9,0,0,VP,0,0,0,0,0
T00545,19253.41,Purchase,0.1,E368,Admin,17,1,0,VP,0,0,0,0,0
T00546,8868.41,Transfer,0.52,E164,Admin,2,0,0,VP,0,0,0,0,0
T00547,2410.78,Purchase,0.51,E265,IT,27,1,0,Director,0,0,0,0,0
T00548,22268.83,Expense,0.47,E163,HR,10,0,0,VP,0,0,0,0,0
T00549,14692.21,Expense,0.74,E369,Admin,10,0,0,Director,0,1,1,0,0
T00550,29596.14,Expense,0.83,E244,Admin,17,0,1,Director,0,0,0,0,0
T00551,14686.2,Expense,0.75,E368,IT,8,0,0,VP,0,1,0,0,0
T00552,38235.4,Expense,0.14,E105,Sales,20,0,0,Director,0,0,0,0,0
T00553,16055.08,Expense,0.62,E220,HR,6,1,0,VP,0,0,1,0,0
T00554,16462.29,Transfer,0.08,E231,Sales,11,0,0,VP,0,0,1,1,0
T00555,41855.17,Transfer,0.69,E389,Sales,5,0,1,VP,0,0,1,1,0
T00556,10332.95,Purchase,0.38,E288,Admin,24,1,0,VP,0,0,0,0,0
T00557,2877.76,Transfer,0.13,E308,IT,10,0,0,Director,0,0,0,1,0
T00558,584.1,Expense,0.86,E141,HR,23,0,0,Manager,0,0,1,0,0
T00559,28141.15,Transfer,0.61,E177,HR,1,1,0,Manager,0,0,0,0,0
T00560,19367.98,Purchase,0.35,E244,HR,8,0,0,VP,0,1,1,0,0
T00561,24353.31,Expense,0.03,E385,Sales,4,0,0,VP,0,0,0,0,0
T00562,4789.63,Transfer,0.54,E270,Finance,7,1,0,VP,0,0,0,0,0
T00563,2932.25,Transfer,0.92,E192,IT,19,0,0,Manager,0,0,0,0,0
T00564,293.03,Purchase,0.6,E362,Finance,15,1,0,Manager,0,1,0,0,0
T00565,8633.75,Expense,0.97,E122,Sales,2,0,0,VP,0,0,0,0,0
T00566,17827.95,Purchase,0.14,E391,Admin,17,0,1,Director,0,0,0,0,0
T00567,9959.64,Expense,0.57,E241,Finance,26,1,0,Director,0,0,1,1,0
T00568,11506.39,Expense,0.8,E247,Finance,21,0,0,Manager,0,0,0,0,0
T00569,46901.23,Transfer,0.53,E215,IT,16,1,0,Director,0,0,1,0,0
T00570,8562.05,Purchase,0.09,E180,Sales,27,0,0,Director,0,0,1,0,0
T00571,14430.5,Purchase,0.58,E124,IT,14,1,0,VP,1,0,0,0,0
T00572,30617.43,Purchase,0.61,E214,Admin,3,1,0,Director,0,1,0,0,0
T00573,10101.6,Expense,0.73,E193,HR,27,0,0,VP,0,0,0,1,0
T00574,19461.81,Purchase,0.76,E284,Sales,19,1,0,VP,0,1,0,0,1
T00575,39662.81,Expense,0.77,E382,Admin,8,0,0,VP,0,0,0,1,0
T00576,59723.81,Purchase,0.66,E254,Admin,17,1,0,VP,0,0,0,0,0
T00577,3181.64,Purchase,0.22,E273,Finance,29,0,0,Director,0,0,0,0,0
T00578,52233.26,Transfer,0.4,E272,IT,18,1,0,Manager,0,0,0,0,0
T00579,13550.06,Purchase,0.78,E253,Finance,1,0,0,Director,0,0,1,0,0
T00580,5974.71,Transfer,0.95,E113,Finance,7,0,0,Manager,0,0,1,0,0
T00581,12291.74,Transfer,0.08,E227,HR,4,0,0,Manager,0,0,0,0,0
T00582,78273.06,Expense,0.54,E191,IT,3,0,1,VP,0,0,0,0,0
T00583,13569.83,Purchase,0.31,E370,HR,19,0,0,Director,0,0,1,0,0
T00584,7972.32,Purchase,0.23,E321,Admin,10,0,0,Manager,0,0,0,0,0
T00585,20069.73,Purchase,0.51,E207,HR,27,0,0,Manager,0,0,0,0,0
T00586,5492.57,Transfer,0.61,E127,Admin,3,0,0,Director,0,0,0,1,0
T00587,1577.91,Purchase,0.01,E296,Finance,2,1,0,Manager,0,0,0,0,0
T00588,2759.5,Expense,0.78,E299,HR,5,0,0,Director,0,0,0,0,0
T00589,2740.37,Expense,0.82,E253,IT,17,0,1,VP,0,0,1,0,0
T00590,3295.2,Purchase,0.97,E169,HR,5,1,0,Manager,0,0,0,1,0
T00591,2989.2,Transfer,0.18,E259,Admin,26,0,0,VP,0,0,0,1,0
T00592,20481.68,Expense,0.59,E202,Sales,14,0,1,Manager,0,0,1,1,0
T00593,4014.93,Expense,0.43,E335,IT,16,1,0,VP,0,0,0,0,0
T00594,8482.79,Transfer,0.33,E288,Admin,24,0,0,Manager,0,0,1,1,0
T00595,45419.48,Expense,0.57,E208,Sales,23,0,1,Director,0,1,1,0,0
T00596,12847.62,Transfer,0.78,E354,IT,14,0,0,VP,0,0,0,0,0
T00597,22025.78,Expense,0.02,E292,Sales,27,0,1,Director,0,0,0,0,0
T00598,3782.57,Transfer,0.97,E170,Finance,19,0,0,Manager,0,0,1,1,0
T00599,4271.02,Expense,0.81,E368,Finance,13,0,0,VP,0,0,1,1,0
T00600,834.54,Purchase,0.75,E308,HR,12,1,0,VP,0,1,0,0,1
T00601,3700.95,Expense,0.76,E275,HR,25,1,0,Manager,0,0,0,1,0
T00602,6530.96,Expense,0.39,E338,HR,27,0,0,Manager,0,0,0,0,0
T00603,3896.24,Purchase,0.75,E197,HR,26,0,0,Manager,0,0,0,1,0
T00604,1857.72,Purchase,0.39,E188,Sales,16,0,0,Director,1,0,0,0,0
T00605,2571.12,Purchase,0.9,E351,IT,29,0,0,VP,0,0,1,0,0
T00606,12352.59,Purchase,0.18,E198,IT,23,1,1,VP,0,0,1,0,0
T00607,4621.84,Transfer,0.29,E253,HR,17,0,0,Director,0,0,0,0,0
T00608,9059.62,Transfer,0.55,E394,Finance,22,1,0,VP,0,0,1,0,0
T00609,14000.1,Expense,0.32,E382,Admin,20,0,0,Director,0,0,0,0,0
T00610,23449.15,Expense,0.42,E395,HR,6,1,0,Director,0,1,0,0,0
T00611,802.11,Expense,0.49,E130,HR,14,1,0,Manager,0,0,0,0,0
T00612,32129.88,Transfer,0.86,E230,Finance,16,0,0,Director,0,0,1,0,0
T00613,19771.87,Expense,0.52,E315,Admin,3,0,0,VP,0,0,1,0,0
T00614,1705.91,Expense,0.36,E114,Sales,21,0,0,VP,0,0,1,0,0
T00615,41362.69,Transfer,0.25,E366,Sales,19,0,0,Manager,0,0,1,0,0
T00616,50733.87,Expense,0.41,E385,Admin,7,0,1,VP,0,0,1,1,0
T00617,1260.46,Transfer,0.52,E390,Admin,5,0,0,Director,0,0,0,0,0
T00618,6483.54,Transfer,0.75,E142,Sales,20,1,0,VP,0,0,0,0,0
T00619,32818.7,Purchase,0.12,E267,HR,26,0,1,Director,0,0,1,0,0
T00620,27587.14,Purchase,0.22,E354,HR,23,0,0,VP,0,1,0,1,0
T00621,4079.59,Transfer,0.38,E269,Finance,23,1,0,VP,0,0,1,1,0
T00622,4697.98,Transfer,0.36,E358,Admin,10,0,0,Manager,1,1,1,1,0
T00623,9255.7,Purchase,0.39,E177,HR,9,1,0,Director,0,1,1,0,0
T00624,13253.25,Expense,0.79,E184,HR,3,0,0,Manager,0,0,0,0,0
T00625,19260.04,Expense,0.32,E248,Finance,27,0,0,Manager,0,0,0,1,0
T00626,9206.25,Expense,0.5,E300,Admin,27,0,1,Manager,0,0,0,0,0
T00627,12417.82,Transfer,0.62,E176,Finance,10,0,0,Manager,0,0,1,0,0
T00628,27524.58,Purchase,0.23,E349,Finance,16,0,0,Director,0,0,1,0,0
T00629,747.46,Expense,0.72,E152,Sales,24,0,0,Director,0,0,0,0,0
T00630,5818.73,Purchase,0.55,E399,Finance,23,0,0,VP,0,0,0,0,0
T00631,24989.84,Purchase,0.45,E392,Admin,9,0,0,VP,0,0,0,1,0
T00632,45115.34,Transfer,0.81,E393,HR,2,0,0,Manager,0,0,0,0,0
T00633,14335.58,Expense,0.24,E208,HR,6,0,0,Director,0,0,0,0,0
